company_name,sachanlagen,table_name,is_teuro
H._G._SCHMALE_GmbH,62227,Aktiva,False
Held_Technologie_GmbH,5926296,Aktiva,False
Stahl-_und_Apparatebau_Hans_Leffer_GmbH_and_Co._KG,4798000,Aktiva,True
Dr._Fritsch_Sondermaschinen_GmbH,320675,Aktiva,False
Spaleck_GmbH_and_Co._KG,9745431,Aktiva,False
pro-beam_GmbH_and_Co._KGaA,18683279,Aktiva,False
NOVAPAX_Maschinenbau_GmbH_and_Co._KG,746271,Aktiva,False
Weimar-Werk_GmbH,1500633,Aktiva,False
Adam_Kuehlerfabrik_u._Motorenservice_GmbH,243411,Aktiva,False
MAKA_Systems_GmbH,84710,Aktiva,False
Moellers_Packaging_Technology_GmbH,683308,Aktiva,True
KASTO_Maschinenbau_GmbH_and_Co._KG,1100219,Aktiva,False
Renner_Etikettiertechnik_GmbH,0,N/A,False
COMUNA_-_metall,4610223,Aktiva,False
schoen_+_sandt_machinery_GmbH,158489,Aktiva,False
NIMAK_GmbH,2911180,Aktiva,False
Baljer_and_Zembrod_GmbH_and_Co._KG,4055983,Aktiva,False
Maschinenbau_Karp_GmbH,1446440,Aktiva,False
Hako_GmbH,6546474,Aktiva,True
Gutmann_Anlagentechnik_GmbH,1600806,Aktiva,False
Tueschen_and_Zimmermann_GmbH_and_Co._KG,264675,Aktiva,False
KALLFASS_Verpackungsmaschinen_GmbH,4172548,Aktiva,False
SFA_Mechanische_Fertigung,1211103,Aktiva,False
Nordson_Engineering_GmbH,4239743,Aktiva,False
RONO_Maschinenbau_GmbH,4129848,Anlagevermögen,False
ISRA_VISION_GmbH,8461,Aktiva,False
H_+_W_Werner_Hoehmann_GmbH,133061,Aktiva,False
BAUSCH_Germany_GmbH,895000,Aktiva,True
Profiroll_Technologies_GmbH,4001666,Aktiva,False
GEORGII_KOBOLD_GmbH_and_Co._KG,2338791,Aktiva,False
Buckau-Wolf_GmbH,424952,Aktiva,False
WEKAL_Maschinenbau_GmbH,943000,Aktiva,True
Joachim_Richter_Systeme_und_Maschinen,18250,Aktiva,False
BEKO_TECHNOLOGIES_GMBH,5265243,Aktiva,False
Teubert_Maschinenbau_GmbH,580476,Aktiva,False
Koehl_Maschinen-Betriebs_GmbH,1172230,Aktiva,False
Maschinenbau_Leicht_GmbH,12933606,Aktiva,False
Heidelberg_Instruments_Mikrotechnik_GmbH,6000259,Aktiva,False
LANG_GmbH_and_Co._KG,824380,Aktiva,False
Kern_and_Sohn_GmbH,6103378,Aktiva,True
VON_ARDENNE_Holding_SE_and_Co._KGaA,129966133,Anlagevermögen,False
FORTUNA_Spezialmaschinen_GmbH,4997294,Aktiva,False
Braeutigam_Bergbau-,298686,Aktiva,False
Grenzebach_Maschinenbau_GmbH,0,N/A,False
MOUNTEK_GmbH,841183,Aktiva,False
vision-tec_gmbH,371434,Aktiva,False
Bardenhagen_Maschinenbau_u.,947217,Aktiva,False
HK-CON_GmbH_Maschinenbau,415072,Aktiva,False
AMSBECK-Maschinentechnik_GmbH,942477,Aktiva,False
WKB_Systems_GmbH,1443933,Aktiva,False
David_Brown_Santasalo_Germany_GmbH,78000,Aktiva,True
Burgsmueller_GmbH,7984000,Aktiva,True
Brother_Sewing_Machines_Europe_GmbH,421348,Aktiva,False
Koch_Technology_GmbH_and_Co._KG,824,Aktiva,False
HELL_Gravure_Systems_GmbH_and_Co._KG,1998653,Aktiva,False
Stiebel-Getriebebau_GmbH_and_Co._KG,4753640,Aktiva,False
Gaemmerler_GmbH,65561,Aktiva,False
Probat-Werke,31107238,Aktiva,False
Unterschuetz_Sondermaschinenbau_GmbH,4086394,Aktiva,True
Heinrich_Frey_Maschinenbau_GmbH,2576099,Aktiva,False
DALEKTRON_GmbH_Etikettendrucksysteme,311293,Aktiva,False
Otto_Bihler_Maschinenfabrik_GmbH_and_Co._KG,1775449,Aktiva,False
KD_Stahl-_und_Maschinenbau_GmbH,934030,Aktiva,False
pruefbau_Dr.-Ing._H._Duerner_GmbH,410646,Aktiva,False
Kirschner_Maschinen-_und_Metallbau_GmbH,3517124,Aktiva,False
Palamides_GmbH,136494,Aktiva,False
L_and_R_Montagetechnik_GmbH,214932,AKTIVA,False
Anthon_GmbH,1119642,Aktiva,False
IWK_Verpackungstechnik_GmbH,4477570,Aktiva,True
Snap-on_Equipment_GmbH,337998,Aktiva,False
T_R_I_M_A_Triebeser_Maschinenbau_GmbH,1975683,Aktiva,False
A_B_Graphic_International_GmbH,215630,Aktiva,False
Vollenda-Werk_GmbH,2169373,Aktiva,False
J._Engelsmann_AG,3224941,Aktiva,False
Renold_GmbH,0,N/A,False
Kunststofftechnik_Schmid_GmbH_and_Co._KG,1482807,Aktiva,False
Schiele_Maschinenbau_GmbH,919020,Aktiva,False
Sumitomo_(SHI)_Demag,28813000,Aktiva,True
