Firma1,URL,Ort,Top1_Machine,Maschinen_Park_Size
Stöferle GmbH,https://stoeferle-gmbh.com/,Laupheim,7744603.0,200-350
O & K Antriebstechnik GmbH,https://www.bonfiglioli.com/international/en/company-about/O-K,Hattingen,4898787.0,120-200
Finova Feinschneidtechnik GmbH,https://www.mendritzki.de/unsere-gruppe/gesellschaften/finova/,Remscheid,3710147.0,120-200
HEPU Autoteile GmbH,https://www.hepu.de/,Kalletal,763997.0,15-20
Kurt Erxleben GmbH & Co. KG,https://erxleben.biz/,Wildeshausen,52276.0,No Match
TuP GmbH,http://www.tup-gmbh.de/,Markneukirchen,391586.0,10-15
Otto Zimmermann Maschinen-,https://www.otto-zimmermann.de/de/,Sinsheim,9449542.0,200-350
Hagl GmbH,https://www.hagl-gmbh.de/,Attenkirchen,5197691.0,200-350
EMS Elektromechanische,https://www.ems-sensor.de/,Bösel,1040910.0,21-40
Sonnplast GmbH,https://sonnplast.de/,Sonneberg,2173069.0,80-120
RUPF ATG Casting GmbH,http://www.rupf-atg.de/,Bretten,1204858.0,40-60
Huber Automotive AG,https://www.huber-automotive.com/,Mühlhausen im Täle,1931847.0,80-120
Halung AG,http://www.halung.de/,Döllstädt,903470.0,21-40
PMA/TOOLS AG,https://pma-tools.de/,Willich,442580.0,10-15
G S T GmbH GERMAN SENSOR TECHNOLOGY,https://www.gst-sensor.com/,Holzgerlingen,220350.0,No Match
Adval Tech (Germany) GmbH & Co. KG,https://www.advaltech.com/,Endingen am Kaiserstuhl,7724032.0,200-350
Palas GmbH,https://www.palas.de/,Karlsruhe,887832.0,15-20
Gerdes GmbH,https://gerdesgmbh.de/,Kerpen,423834.0,10-15
Arkal Automotive GmbH,https://www.arkal-automotive.com/,Auengrund,8443645.0,200-350
FUBA Automotive Electronics GmbH,https://www.fuba-automotive.com,Bad Salzdetfurth,1777154.0,60-80
Thermal Management Solutions,https://thermansol.com/contact/?location=Germany,Oberboihingen,1537035.0,60-80
Danfoss Silicon Power GmbH,https://www.danfoss.com/de-de/about-danfoss/our-businesses/silicon-power/,Flensburg,21259555.0,350-600
Kohl Automotive GmbH,https://www.kohl-automotive.de/,Treuenbrietzen,2409399.0,80-120
P.C.S. Precision Works Germany GmbH,http://www.pcsgh.com/,Cunewalde,1746543.0,60-80
Adient Metal Forming Technologies GmbH,https://www.adient.com/about-us/locations/adient-solingen/,Solingen,254203.0,No Match
Gerdes GmbH,https://www.gerdes-fenster.de/de/,Lengerich,423834.0,10-15
Modine Neuenkirchen GmbH,,Neuenkirchen,2980991.0,120-200
BHC Gummi-Metall GmbH,https://rupf-industries.com/bhc/startseite/,Meckenheim,2959221.0,120-200
KHT Fahrzeugteile GmbH,https://rupf-industries.com/kht/startseite/,Grevenbroich,1111276.0,21-40
